Parent_CHEMBL_ID	Compound_name	Standardized_Molecule (InChI Key)	Canonical_SMILES	OATP1B1_active	OATP1B3_active	OATP2B1_active	OATP1B1+pValue	OATP1B3+pValue	OATP2B1+pValue
CHEMBL283549		JVVXZOOGOGPDRZ-UHFFFAOYSA-N	CC(C)c1ccc2c(c1)CCC1C(C)(CN)CCCC21C		0.0				
CHEMBL364900		JWBOIMRXGHLCPP-UHFFFAOYSA-N	Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1		0.0				
		JWCSIUVGFCSJCK-UHFFFAOYSA-N	COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)COC21	0.0	0.0				
CHEMBL1200877	FLUMETHASONE PIVALATE	JWRMHDSINXPDHB-UHFFFAOYSA-N	CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C	0.0					
CHEMBL266290		JWZZKOKVBUJMES-UHFFFAOYSA-N	CC(C)NCC(O)c1ccc(O)c(O)c1		0.0				
		JXLYSJRDGCGARV-UHFFFAOYSA-N	CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1	0.0	0.0				
		JXNRXNCCROJZFB-UHFFFAOYSA-N	N=C(N)NCCCC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)O		0.0				
		JXOHGGNKMLTUBP-UHFFFAOYSA-N	O=C(O)C1=CC(O)C(O)C(O)C1	0.0	0.0				
		JXTPWYSSFFOISU-UHFFFAOYSA-N	COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4OC(=O)CCC(=O)O)ccc3OC2COC(=O)CCC(=O)O)ccc1O	0.0	1.0	1.0	5.0	6.19895	6.0
CHEMBL977	HYDROCORTISONE HEMISUCCINATE	JYGXADMDTFJGBT-UHFFFAOYSA-N	CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO	0.0					
		JYIKNQVWKBUSNH-UHFFFAOYSA-N	CCC(C)CC(C)CCCCCCCCC(=O)NC1CC(O)C(NCCN)NC(=O)C2C(O)CCN2C(=O)C(C(O)CCN)NC(=O)C(C(O)C(O)c2ccc(O)cc2)NC(=O)C2CC(O)CN2C(=O)C(C(C)O)NC1=O	1.0					
		JZECOIINDLDHBV-UHFFFAOYSA-N	Cc1ccc2c(c1)CCC1CC(=O)CCC21C		0.0				
CHEMBL63323	NIFLUMIC ACID	JZFPYUNJRRFVQU-UHFFFAOYSA-N	O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1	1.0	0.0		5.4318	4.6576	
CHEMBL500	PINDOLOL	JZQKKSLKJUAGIC-UHFFFAOYSA-N	CC(C)NCC(O)COc1cccc2[nH]ccc12	0.0	0.0				
CHEMBL435	HYDROCHLOROTHIAZIDE	JZUFKLXOESDKRF-UHFFFAOYSA-N	NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O	0.0	0.0				
CHEMBL190246		JZUTXVTYJDCMDU-UHFFFAOYSA-N	COc1ccc2c(c1OC)C(=O)OC2C1c2cc3c(cc2CCN1C)OCO3	0.0	0.0				
CHEMBL1443491	NAFTIDROFURYL	KBAFPSLPKGSANY-UHFFFAOYSA-N	CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1	0.0					
CHEMBL517449	LIMONIN	KBDSLGBFQAGHBE-UHFFFAOYSA-N	CC1(C)OC2CC(=O)OCC23C1CC(=O)C1(C)C3CCC2(C)C(c3ccoc3)OC(=O)C3OC321		0.0				
CHEMBL285415		KCOOTJRKKIDHTM-UHFFFAOYSA-N	Cc1cc(O)c(C=O)c(O)c1C(=O)O	0.0	0.0				
CHEMBL10766		KDLRVYVGXIQJDK-UHFFFAOYSA-N	CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1	0.0					
CHEMBL268019		KEECCEWTUVWFCV-UHFFFAOYSA-N	CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1	0.0	0.0				
		KEIRAXFVAMECMP-UHFFFAOYSA-N	C=C1C(C2(C)C(OC(C)=O)CC(=O)OC(C)(COC(C)=O)C2C(=O)OC)C(OC=O)C(OC(=O)C(O)C(C)CC)C2(C)C(c3ccoc3)CC(=O)C12O	1.0	1.0				
CHEMBL13829	MIXTURE OF MMC AND TA	KEQHJBNSCLWCAE-UHFFFAOYSA-N	CC1=CC(=O)C(C(C)C)=CC1=O		0.0				
CHEMBL317840	HAEMAPORPHYRIN	KFKRXESVMDBTNQ-AMPAVEGJSA-N	Cc1c(CCC(=O)O)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5C(C)O)c(C)c4C(C)O)c(C)c3CCC(=O)O	1.0			7.2218		
CHEMBL405845	FURAFYLLINE	KGQZGCIVHYLPBH-UHFFFAOYSA-N	Cc1nc2c(=O)n(C)c(=O)n(Cc3ccco3)c2[nH]1		0.0	0.0			
CHEMBL252722	ROBUSTONE	KGSSUTVUTPLSQW-UHFFFAOYSA-N	CC1(C)C=Cc2c(cc3occ(-c4ccc5c(c4)OCO5)c(=O)c3c2O)O1		0.0				
		KGXLWYQCBAUILI-UHFFFAOYSA-N	CC(CCC(=O)O)C1CCC2C3CCC4CC(=O)CCC4(C)C3C=CC12C	1.0					
CHEMBL1488390	2-METHOXY-5 (6)EPOXY-TETRAHYDROCARYOPHYLLENE	KGYCKUADVHYVLM-UHFFFAOYSA-N	CC1(C)CC2C1CCC1(C)OC1CCC2(C)O	0.0	0.0				
CHEMBL1616073	COTARNINE	KGZAOSLMBZSSTE-UHFFFAOYSA-N	C/[O+]=C1\C2=CN(C)CCC2=CC2=C1OCO2	0.0	0.0				
		KHEGZTLUTHCDOQ-UHFFFAOYSA-N	[NH]C(=O)N1c2ccccc2C=Cc2ccccc21	0.0	0.0	0.0	3.7258	3.2924	
CHEMBL942	BISACODYL	KHOITXIGCFIULA-UHFFFAOYSA-N	CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1	0.0					
		KIRMCTIJFAATOA-UHFFFAOYSA-N	CC1CCC2(OC1)OC1CC3C4CCC5(C)CC(O)CCC5(C)C4CC(=O)C3(C)C1C2C	1.0					
		KIUNJTJASPWEDE-UHFFFAOYSA-N	O=C1C=C2CC3(O)COc4cc(O)ccc4C3=C2CC1=O	0.0	0.0				
		KJADKKWYZYXHBB-UHFFFAOYSA-N	CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1	0.0					
CHEMBL410353		KJFMBFZCATUALV-UHFFFAOYSA-N	O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21	1.0	1.0				
CHEMBL266293		KJHHAPASNNVTSN-KPKJPENVSA-N	COc1ccc(C(=O)/C=C/c2ccccc2)cc1		0.0				
		KJHKTHWMRKYKJE-UHFFFAOYSA-N	Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O	1.0	1.0	1.0	6.301	5.8539	
CHEMBL465339	MUNDULONE	KJTDZAHLWHEULN-UHFFFAOYSA-N	COc1c(-c2coc3cc4c(cc3c2=O)CC(O)C(C)(C)O4)ccc2c1C=CC(C)(C)O2	1.0	1.0				
CHEMBL266534		KKIMDKMETPPURN-UHFFFAOYSA-N	FC(F)(F)c1cccc(N2CCNCC2)c1		0.0				
CHEMBL58	MITOXANTRONE	KKZJGLLVHKMTCM-UHFFFAOYSA-N	O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21	0.0	1.0	0.0			
CHEMBL18351		KLAOKWJLUQKWIF-UHFFFAOYSA-N	COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1O	0.0	0.0				
CHEMBL479	THIORIDAZINE	KLBQZWRITKRQQV-UHFFFAOYSA-N	CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2	0.0	0.0	0.0			
		KMJPKUVSXFVQGZ-UHFFFAOYSA-N	O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(=O)c2c(O)c(O)cc(C3Oc4cc(O)cc(O)c4CC3O)c2c1)c1cc(O)c(O)c(O)c1	0.0					
CHEMBL97		KMPWYEUPVWOPIM-UHFFFAOYSA-N	C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12	0.0					
CHEMBL140838		KNAHARQHSZJURB-UHFFFAOYSA-N	CCCc1cc(=O)[nH]c(S)n1	0.0	0.0				
CHEMBL565	CLOFIBRATE	KNHUKKLJHYUCFP-UHFFFAOYSA-N	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	0.0			3.5229		
		KPKZJLCSROULON-UHFFFAOYSA-N	CC1NC(=O)C(CC(C)(O)CO)NC(=O)C2Cc3c([nH]c4ccccc34)SCC(NC(=O)C(C(C)O)NC1=O)C(=O)N1CC(O)CC1C(=O)NC(C)C(=O)N2	0.0	0.0	0.0			
CHEMBL61347		KPQZUUQMTUIKBP-UHFFFAOYSA-N	Cc1ncc([N+](=O)[O-])n1CC(C)O		0.0				
CHEMBL557555	CIPROFIBRATE	KPSRODZRAIWAKH-UHFFFAOYSA-N	CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O	0.0			3.8508		
CHEMBL701	BACLOFEN	KPYSYYIEGFHWSV-UHFFFAOYSA-N	NCC(CC(=O)O)c1ccc(Cl)cc1	0.0					
CHEMBL9164		KQPYUDDGWXQXHS-UHFFFAOYSA-N	O=C1C=CC(=O)c2c(O)cccc21	0.0	0.0				
		KQXDHUJYNAXLNZ-UHFFFAOYSA-N	CCC(C(=O)O)C1CCC(C)C(C(C)C(O)C(C)C(=O)C(CC)C2OC3(C=CC(O)C4(CCC(C)(C5CCC(O)(CC)C(C)O5)O4)O3)C(C)CC2C)O1	1.0	1.0				
		KQZKQPCMHFSLEK-BYCLXTJYSA-N	C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)C(C)C(=O)N(C)C(C(C)CN2CCN(CCOC)CC2)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C	1.0	1.0				
		KRGQEOSDQHTZMX-UHFFFAOYSA-N	O=C1OC(C(O)CO)C(O)C1=O	0.0	0.0				
CHEMBL627	AMITRIPTYLINOXIDE	KRMDCWKBEZIMAB-UHFFFAOYSA-N	CN(C)CCC=C1c2ccccc2CCc2ccccc21	0.0	0.0				
CHEMBL308409		KSCFJBIXMNOVSH-UHFFFAOYSA-N	Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O	0.0	0.0				
CHEMBL266624		KSEBMYQBYZTDHS-HWKANZROSA-N	COc1cc(/C=C/C(=O)O)ccc1O	0.0	0.0				
CHEMBL505090		KSMZUKWIDPCGBS-UHFFFAOYSA-N	CC1(C)CC2C1CCC1(C)OC2(C)CCC1O	0.0	0.0				
CHEMBL418345		KTHVBAZBLKXIHZ-UHFFFAOYSA-N	CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1	0.0	0.0				
CHEMBL964	DISULFIRAM	KUAZQDVKQLNFPE-UHFFFAOYSA-N	CN(C)C(=S)SSC(=S)N(C)C		0.0				
CHEMBL292850		KUVIULQEHSCUHY-UHFFFAOYSA-N	CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C	1.0	1.0				
CHEMBL291605		KVQVEJPIQHNLTM-UHFFFAOYSA-N	COc1ccc2c(=O)c(CC(=O)O)coc2c1	0.0	0.0				
CHEMBL1530328	DIHYDROJASMONIC ACID, METHYL ESTER	KVWWIYGFBYDJQC-UHFFFAOYSA-N	CCCCCC1C(=O)CCC1CC(=O)OC		0.0				
CHEMBL414400		KWGRBVOPPLSCSI-UHFFFAOYSA-N	CNC(C)C(O)c1ccccc1	0.0					
CHEMBL19986		KWIUHFFTVRNATP-UHFFFAOYSA-O	C[N+](C)(C)CC(=O)O	0.0					
CHEMBL372484		KWVISVAMQJWJSZ-UHFFFAOYSA-N	CC1CCC2(NC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C	0.0					
CHEMBL212579	BENZAMIL	KXDROGADUISDGY-UHFFFAOYSA-N	N=C(NCc1ccccc1)NC(=O)c1nc(Cl)c(N)nc1N	0.0					
CHEMBL609897		KXFFLWDYUNIJNU-UHFFFAOYSA-N	COc1ccc2c(c1)OCC(Cc1ccc(OC)c(OC)c1)C2O	0.0					
		KXGVEGMKQFWNSR-UHFFFAOYSA-N	CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C	1.0	0.0		5.4949		
CHEMBL416755	OXOLINIC ACID	KYGZCKSPAKDVKC-UHFFFAOYSA-N	CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3	0.0	0.0				
CHEMBL9514	NOCODAZOLE	KYRVNWMVYQXFEU-UHFFFAOYSA-N	COC(=O)Nc1nc2ccc(C(=O)c3cccs3)cc2[nH]1		0.0				
CHEMBL330957		KZFDKINRISJFCO-UHFFFAOYSA-N	CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1N)C2	0.0	0.0				
		KZJWDPNRJALLNS-UHFFFAOYSA-N	CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C	0.0	0.0				
CHEMBL28	APIGENIN	KZNIFHPLKGYRTM-UHFFFAOYSA-N	O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12	0.0		0.0			
		KZNQNBZMBZJQJO-UHFFFAOYSA-N	NCC(=O)N1CCCC1C(=O)O		0.0	0.0			
		KZZZTZUBTRBXRF-UHFFFAOYSA-N	CC(C)N(CCC(C([NH])=O)(c1ccccc1)c1ccccn1)C(C)C	0.0	0.0	0.0			
		LASCNIPXMJNRGS-UHFFFAOYSA-N	CC(=O)C1CCC2C3CC(=O)C4=CC(=O)CCC4(C)C3CCC12C	1.0	0.0				
CHEMBL1418023	5-HYDROXYIMINOISOCARYOPHYLLENE	LAVOESILOACOFW-PEZBUJJGSA-N	C=C1CCC2C(CC2(C)C)C(=C)CC/C1=N/O	0.0	0.0				
CHEMBL278819	MINAPRINE	LDMWSLGGVTVJPG-UHFFFAOYSA-N	Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1	0.0	0.0				
CHEMBL1098	BUPIVACAINE	LEBVLXFERQHONN-UHFFFAOYSA-N	CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C	0.0	0.0				
		LEFHWSAKZNOOIM-UHFFFAOYSA-N	Cc1c(C([NH])=O)cc([N+](=O)[O-])cc1[N+](=O)[O-]	0.0					
CHEMBL260118		LFSCNWNADRUBLS-IWIPYMOSSA-N	COC(=O)/C(C)=C\CC12OC(C)(C)C3CC(C=C4C(=O)c5c(OC)c6c(c(CC=C(C)C)c5OC431)OC(C)(CCC=C(C)C)C=C6)C2=O	1.0	1.0				
CHEMBL10233		LFULEKSKNZEWOE-UHFFFAOYSA-N	CCC(=O)Nc1ccc(Cl)c(Cl)c1	0.0					
CHEMBL1195210	ALEXIDINE	LFVVNPBBFUSSHL-UHFFFAOYSA-N	CCCCC(CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NCC(CC)CCCC	0.0	0.0				
		LGJMUZUPVCAVPU-UHFFFAOYSA-N	CCC(CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C)C(C)C	0.0					
CHEMBL459265	HEXAMETHYL PARAROSANILINE	LGLFFNDHMLKUMI-UHFFFAOYSA-N	CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1		0.0				
CHEMBL13473	7,3',4'-Trimethoxyflavone	LGTXUFBDCDFQIU-UHFFFAOYSA-N	COc1ccc(-c2cc(=O)c3ccc(OC)cc3o2)cc1	0.0	0.0				
		LGVXNZCIWAFIRE-UHFFFAOYSA-N	COC1C(=O)C(=O)c2c(cc3oc(C(C)=O)c(O)c3c2O)C1=O	0.0	0.0				
		LHYHMMRYTDARSZ-UHFFFAOYSA-N	CC1=CC2C(C(C)C)CCC(C)(O)C2CC1	0.0	0.0				
CHEMBL2103875	TRAMETINIB	LIRYPHYGHXZJBZ-UHFFFAOYSA-N	CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1	1.0	0.0		6.4685	4.5112	
CHEMBL1470356		LJMFGBZVIQCIAV-UHFFFAOYSA-N	COc1c(C(=O)O)ccc2c1CCC(C)(C)O2	0.0					
		LJOQGZACKSYWCH-UHFFFAOYSA-N	CCC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12	0.0	0.0				
		LJVAJPDWBABPEJ-UHFFFAOYSA-N	CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)OC12C	0.0	0.0		3.9172	4.9586	
		LJZPVWKMAYDYAS-UHFFFAOYSA-N	CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC	0.0	0.0				
CHEMBL7679	PONALRESTAT	LKBFFDOJUKLQNY-UHFFFAOYSA-N	O=C(O)Cc1nn(Cc2ccc(Br)cc2F)c(=O)c2ccccc12		0.0				
		LKCWBDHBTVXHDL-UHFFFAOYSA-N	NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O	0.0	0.0				
		LKHXBZQMEMOOEL-UHFFFAOYSA-N	CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C(Cc2ccc(O)cc2)NC(CCC(=O)O)C(=O)NC(CC([NH])=O)C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O		0.0				
CHEMBL409	BICALUTAMIDE	LKJPYSCBVHEWIU-UHFFFAOYSA-N	CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1			0.0			4.8894
CHEMBL208484	KARANJIN	LKPQNZRGGNOPPU-UHFFFAOYSA-N	COc1c(-c2ccccc2)oc2c(ccc3occc32)c1=O	0.0					
CHEMBL7187	COSTATOLIDE	LKUDPHPHKOZXCD-UHFFFAOYSA-N	COc1cc(OC)cc(OC)c1	0.0	0.0				
CHEMBL13045	CHELERYTHRINE	LLEJIEBFSOEYIV-UHFFFAOYSA-N	COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC		0.0	0.0			
CHEMBL383634	GLIQUIDONE	LLJFMFZYVVLQKT-UHFFFAOYSA-N	COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C	1.0	1.0		5.1278	5.9318	
CHEMBL1054	TRICHLORMETHIAZIDE	LMJSLTNSBFUCMU-UHFFFAOYSA-N	NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O	0.0	0.0				
CHEMBL54	HALOPERIDOL	LNEPOXFFQSENCJ-UHFFFAOYSA-N	O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1	0.0					
CHEMBL865	VALDECOXIB	LNPDTQAFDNKSHK-UHFFFAOYSA-N	Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1		0.0				
		LNQCUTNLHUQZLR-UHFFFAOYSA-N	COc1cc(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)c(OC)c(O)c3c2=O)cc(O)c1OC		0.0				
CHEMBL6246	ELLAGIC ACID	LNTHITQWFMADLM-UHFFFAOYSA-N	O=C(O)c1cc(O)c(O)c(O)c1	0.0	0.0				
CHEMBL2074787		LOUPRKONTZGTKE-UHFFFAOYSA-N	C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12		0.0				
CHEMBL23282		LPEPZBJOKDYZAD-UHFFFAOYSA-N	O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1		0.0				
		LPLVUJXQOOQHMX-UHFFFAOYSA-N	CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1	1.0	1.0	0.0	4.7986	4.9031	
		LPMXVESGRSUGHW-UHFFFAOYSA-N	CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O	1.0	0.0		6.2441		
CHEMBL204146		LPYUENQFPVNPHY-UHFFFAOYSA-N	COc1cccc(O)c1O	0.0					
		LPYXTAPPNYMYOP-UHFFFAOYSA-N	CC12CCC(O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO	0.0	0.0				
		LQCLVBQBTUVCEQ-UHFFFAOYSA-N	COC1CC(OC2C(C)C(=O)OC(C)C(C)C(OC(C)=O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3OC(C)=O)C2C)OC(C)C1OC(C)=O	1.0	1.0				
CHEMBL6608		LQGUBLBATBMXHT-UHFFFAOYSA-N	Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O		0.0				
CHEMBL26227		LQOLIRLGBULYKD-UHFFFAOYSA-N	Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O	1.0	0.0				
		LRBQNJMCXXYXIU-UHFFFAOYSA-N	O=C(OCC1OC(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1	1.0	1.0				
CHEMBL584794		LRDPQMJVRJVAOH-UHFFFAOYSA-N	CC(C)CCCCCOC(=O)COc1cc(Cl)c(Cl)cc1Cl		0.0				
CHEMBL11250	SABADININE	LREQLEBVOXIEOM-UHFFFAOYSA-N	CC(N)CCCC(C)(C)O	0.0					
CHEMBL9709		LRJOMUJRLNCICJ-UHFFFAOYSA-N	CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C	0.0					
CHEMBL1535201		LRLMYQFHTXHFRH-UHFFFAOYSA-N	C=C1C(C2(C)C(OC(C)=O)CC(=O)OC(C)(COC(C)=O)C2CC(=O)OC)C(OC=O)C(OC(=O)C(O)C(C)CC)C2(C)C(c3ccoc3)CC(=O)C12O	1.0	0.0				
CHEMBL262261		LSHVYAFMTMFKBA-UHFFFAOYSA-N	O=C(OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1	1.0	1.0		4.2321		
CHEMBL32800	FENOTEROL	LSLYOANBFKQKPT-UHFFFAOYSA-N	CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1	0.0					
		LSQZJLSUYDQPKJ-UHFFFAOYSA-N	CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O	0.0	0.0				
CHEMBL20692		LTMHDMANZUZIPE-UHFFFAOYSA-N	CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O	0.0	0.0	0.0	4.4989	6.1549	
		LTXREWYXXSTFRX-UHFFFAOYSA-N	CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C	0.0	0.0				
		LUBOPDUYHWABFG-UHFFFAOYSA-N	CN(C)c1cccc2c(S(=O)(=O)NC(Cc3ccc(OS(=O)(=O)c4cccc5c(N(C)C)cccc45)cc3)C(=O)O)cccc12	1.0	1.0		5.2168	5.5317	
		LUDUHKJIKKLONS-UHFFFAOYSA-N	COC(=O)C(O)C1C(C)(C)C(OC(C)=O)C2CC3=C4CC(=O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O	0.0	0.0				
CHEMBL67	COMBRETASTATIN A4	LUKBXSAWLPMMSZ-OWOJBTEDSA-N	Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1	0.0	0.0		4.9508		
CHEMBL1732	DIHYDROERGOTAMINE	LUZRJRNZXALNLM-UHFFFAOYSA-N	CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)CC21	1.0	1.0				
		LVFUFJAKBAGFKU-UHFFFAOYSA-N	COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC([NH])=O)CSC21	0.0	0.0				
		LVRAKYNQYKVPIK-UHFFFAOYSA-N	CC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)C3CC3OC4(CCC(C)CO4)C(C)C32)C1		0.0				
CHEMBL461522	DIPYRONE	LVWZTYCIRDMTEY-UHFFFAOYSA-N	Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C	0.0	0.0				
CHEMBL286401		LXMSZDCAJNLERA-UHFFFAOYSA-N	CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12		0.0				
CHEMBL71876	PTERYXIN	LYUZYPKZQDYMEE-IZZDOVSWSA-N	C/C=C(\C)C(=O)OC1c2c(ccc3ccc(=O)oc23)OC(C)(C)C1OC(C)=O	0.0					
CHEMBL107979		LZCOQTDXKCNBEE-UHFFFAOYSA-N	C[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12		0.0				
CHEMBL36536		LZJRNLRASBVRRX-UHFFFAOYSA-N	COc1cc2c(cc1O)CC1c3c(cc(O)c(OC)c3-2)CCN1C	1.0					
		MAAVNXPPBHQXNL-UHFFFAOYSA-N	CC(=O)Oc1cc2c(c(C)c1OC(C)=O)CC1OC13C2(C)CCC1(C)C2CC(C)(C(=O)O)CCC2(C)CCC13C	0.0	1.0				
CHEMBL1072	BUMETANIDE	MAEIEVLCKWDQJH-UHFFFAOYSA-N	CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1	0.0	0.0				
CHEMBL268694		MBABOKRGFJTBAE-UHFFFAOYSA-N	COS(C)(=O)=O	0.0	0.0				
CHEMBL832	SULFINPYRAZONE	MBGGBVCUIVRRBF-UHFFFAOYSA-N	O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1	0.0	1.0				
		MBMQEIFVQACCCH-CLTKARDFSA-N	CC1CCCC(=O)CCCC=Cc2cc(O)cc(O)c2C(=O)O1	0.0	0.0				
